SoftSkillName|id
facilidade de comunicação|cv6774.xml
|cv2845.xml
Habilidade no relacionamento interpessoal|cv25804.xml
trabalho em equipe|cv25804.xml
|cv13785.xml
|cv16216.xml
|cv33094.xml
através de relacionamento|cv37843.xml
|cv7643.xml
|cv19938.xml
|cv217.xml
|cv38005.xml
|cv17320.xml
dinâmica de grupo|cv26915.xml
|cv30775.xml
Ativa|cv8673.xml
motivada para trabalhar em equipe|cv8673.xml
Disposição em empreender novos desafios|cv8673.xml
|cv4029.xml
|cv35344.xml
|cv25879.xml
|cv17785.xml
|cv4365.xml
|cv22180.xml
|cv37690.xml
|cv17493.xml
|cv24794.xml
|cv15408.xml
|cv26688.xml
|cv29381.xml
|cv19950.xml
dinâmico|cv15500.xml
Disponibilidade para viagens e mudanças de endereço|cv1837.xml
|cv4684.xml
|cv23159.xml
|cv4282.xml
|cv7081.xml
|cv25796.xml
Básico|cv10094.xml
Amplio Conhecimento|cv10094.xml
pro|cv10094.xml
Habilidade em análise|cv10094.xml
|cv19238.xml
|cv31428.xml
|cv27195.xml
|cv919.xml
Espírito de equipe|cv6590.xml
liderança|cv6590.xml
além|cv6590.xml
facilidade|cv6590.xml
velocidade no aprendizado de novas tecnologias|cv6590.xml
|cv29311.xml
|cv7371.xml
|cv30040.xml
|cv32898.xml
|cv12094.xml
|cv29461.xml
|cv15918.xml
|cv7194.xml
|cv18030.xml
pessoas|cv11205.xml
facilidade para mudanças|cv11205.xml
trabalho em equipe e aceitação de novas ideias|cv11205.xml
Dinâmico|cv11205.xml
tem iniciativa|cv11205.xml
espírito de liderança|cv11205.xml
Habilidade para o atendimento a clientes|cv11561.xml
|cv4869.xml
Liderança|cv21034.xml
gestão de equipes|cv21034.xml
Rápida adaptabilidade e facilidade de comunicação em ambientes multiculturais|cv21034.xml
|cv20503.xml
|cv7758.xml
responsável|cv34514.xml
comprometido|cv34514.xml
focado no trabalho em equipe|cv34514.xml
fácil adaptabilidade|cv34514.xml
facilidade no aprendizado|cv18103.xml
|cv7636.xml
|cv11981.xml
Montar|cv6488.xml
equipar um microcomputador|cv6488.xml
|cv23192.xml
Pontualidade|cv37382.xml
Responsabilidade|cv37382.xml
|cv33558.xml
|cv22428.xml
|cv33400.xml
|cv8551.xml
Pensamento estratégico|cv12893.xml
Atitude|cv12893.xml
liderança|cv12893.xml
|cv25860.xml
|cv32710.xml
Bom relacionamento com as pessoas|cv8111.xml
boa fluência verbal e apresentação pessoal|cv8111.xml
|cv38540.xml
|cv33335.xml
|cv25561.xml
|cv29542.xml
|cv39409.xml
|cv16159.xml
disciplinado|cv5307.xml
criativo|cv5307.xml
assíduo|cv5307.xml
pontual|cv5307.xml
comunicativo|cv5307.xml
boa apresentação pessoal|cv5307.xml
assumir novos desafios|cv5307.xml
|cv37075.xml
Ótimo|cv34703.xml
trabalho em equipe|cv34703.xml
Pontual|cv34703.xml
assiduidade|cv34703.xml
responsabilidade facilidade em lidar com pessoas|cv34703.xml
adaptabilidade|cv34703.xml
satisfação em trabalhar|cv34703.xml
Comunicativa|cv18725.xml
exigente|cv18725.xml
criativa|cv18725.xml
interessada|cv18725.xml
atenciosa|cv18725.xml
facilidade no relacionamento interpessoal|cv18725.xml
competência|cv14577.xml
ética|cv14577.xml
determinação|cv14577.xml
dinâmico|cv3639.xml
bom relacionamento interpessoal|cv3639.xml
criativo|cv3639.xml
responsável e dedicado|cv3639.xml
fluência em Inglês|cv3639.xml
grande habilidade de comunicação em espanhol|cv3639.xml
|cv12085.xml
Determinada|cv21051.xml
organização|cv21051.xml
facilidade de relacionamento interpessoal e boa comunicação (verbal e escrita|cv21051.xml
facilidade no aprendizado|cv21051.xml
autodesenvolvimento|cv21051.xml
capacidade de trabalhar em equipe|cv21051.xml
dinâmico|cv34674.xml
iniciativa|cv34674.xml
dedicado|cv34674.xml
responsável|cv34674.xml
eficaz|cv34674.xml
Liderança|cv17415.xml
conhecimento técnico|cv17415.xml
resiliência|cv17415.xml
dinamismo|cv17415.xml
trabalho em equipe|cv17415.xml
Iniciativa|cv17415.xml
Colaboração mútua|cv17415.xml
Agilidade e adaptação|cv17415.xml
capacidade de resolver problemas|cv17415.xml
|cv16201.xml
|cv21372.xml
qualificar|cv36991.xml
motivar|cv36991.xml
|cv6816.xml
Comprometimento com o Trabalho|cv14879.xml
Responsabilidade com o horário|cv14879.xml
Trabalho em Equipe|cv14879.xml
Contribuir com meus conhecimentos|cv14879.xml
capacidade de aprendizado|cv14879.xml
espírito de equipe|cv14879.xml
|cv32787.xml
|cv5036.xml
Facilidade em liderar times de desenvolvimento de software|cv30072.xml
|cv4485.xml
Habilidade no desenvolvimento de relacionamento|cv11976.xml
Habilidade em negociação|cv11976.xml
|cv22540.xml
Trabalho em equipe|cv20531.xml
boa comunicação|cv20531.xml
relacionamento saudável|cv20531.xml
|cv10011.xml
|cv19201.xml
|cv38227.xml
|cv26396.xml
|cv19816.xml
|cv5933.xml
|cv29143.xml
|cv19302.xml
|cv5904.xml
|cv26746.xml
Boa Comunicação|cv14873.xml
criatividade|cv14873.xml
dinamismo|cv14873.xml
atendimento ao público|cv14873.xml
trabalho em grupo|cv14873.xml
|cv4481.xml
|cv820.xml
|cv17390.xml
|cv19367.xml
|cv30102.xml
flexibilidade de horário|cv9495.xml
comprometimento|cv9495.xml
pontualidade|cv9495.xml
fácil relacionamento pessoal|cv9495.xml
Habilidade de trabalhar em equipe|cv2506.xml
responsabilidade|cv2506.xml
envolvimento|cv2506.xml
organizado|cv2506.xml
dinâmico|cv2506.xml
autodidata|cv2506.xml
auto-desenvolvimento|cv2506.xml
aperfeiçoamento|cv2506.xml
adaptação rápida|cv2506.xml
|cv23400.xml
excelente comunicação|cv15521.xml
foco em resultados|cv15521.xml
|cv24856.xml
|cv32828.xml
|cv10494.xml
|cv9432.xml
Habilidade no relacionamento interpessoal|cv32317.xml
trabalho em equipe|cv32317.xml
|cv21419.xml
|cv12334.xml
|cv14494.xml
|cv23318.xml
|cv4855.xml
|cv22301.xml
|cv21531.xml
|cv29832.xml
|cv19580.xml
demandas|cv32912.xml
Coordenação de equipe e demandas|cv32912.xml
|cv14013.xml
|cv35266.xml
|cv18682.xml
relacionamento em equipe|cv8339.xml
|cv9153.xml
|cv27443.xml
|cv38708.xml
|cv32750.xml
Capacidade de consolidar|cv13075.xml
Flexibilidade para atuação em|cv13075.xml
|cv14080.xml
Forte em liderança de pessoas|cv34321.xml
Itil|cv34321.xml
Empreendedor|cv34321.xml
Facilidade de Adaptação|cv34321.xml
de Aprendizagem|cv34321.xml
Comunicação|cv34321.xml
Expressão|cv34321.xml
de Relacionamento Interpessoal|cv34321.xml
Iniciativa|cv34321.xml
Liderança|cv34321.xml
Persistência|cv34321.xml
Proatividade|cv34321.xml
|cv22218.xml
|cv38340.xml
eficácia|cv26757.xml
eficiência|cv26757.xml
|cv20337.xml
Organização Dinamismo Eficiência Espírito|cv15685.xml
Relacionamento Interpessoal Força de Vontade|cv15685.xml
habilidades|cv15685.xml
dinamismo para desenvolver qualquer atividade|cv15685.xml
Relações com cliente|cv24258.xml
Microsoft Money|cv24258.xml
ótimo relacionamento interpessoal|cv17720.xml
capacidade de trabalhar em equipe|cv17720.xml
disponibilidade|cv17720.xml
Iniciativa|cv19852.xml
determinação|cv19852.xml
companheirismo|cv19852.xml
dinamismo|cv19852.xml
trabalho em equipe|cv19852.xml
|cv38392.xml
|cv10443.xml
|cv36372.xml
|cv5316.xml
|cv33093.xml
|cv2210.xml
|cv20469.xml
|cv38621.xml
|cv8378.xml
a Creches|cv4367.xml
Arrecadação de Alimentos|cv4367.xml
|cv27872.xml
|cv16080.xml
|cv17389.xml
|cv23018.xml
|cv22448.xml
OLT GPON STANDALONE FK-OLT-G4S|cv20639.xml
|cv36803.xml
|cv11539.xml
|cv34779.xml
|cv24683.xml
profissionalismo|cv8299.xml
boa conduta moral e civil|cv8299.xml
|cv5279.xml
|cv4271.xml
|cv3375.xml
dedicação|cv7397.xml
força de vontade|cv7397.xml
|cv34164.xml
|cv33285.xml
|cv24400.xml
|cv11343.xml
trabalhar em|cv35331.xml
Já trabalhei como lider técnico de equipe|cv35331.xml
experiência em trabalhar com sistemas legados|cv35331.xml
muito responsável|cv35331.xml
organizado|cv35331.xml
|cv33067.xml
|cv18181.xml
|cv37233.xml
|cv30114.xml
|cv6914.xml
|cv16095.xml
|cv25470.xml
|cv9354.xml
|cv7838.xml
|cv2359.xml
competência|cv36733.xml
responsabilidade|cv36733.xml
facilidade em aprender|cv36733.xml
trabalhar em equipe|cv36733.xml
boa comunicação|cv36733.xml
comprometimento|cv36733.xml
flexibilidade|cv36733.xml
|cv9317.xml
Trabalho em equipe|cv3736.xml
Pró-ativo|cv3736.xml
Flexibilidade|cv3736.xml
Capacidade para resolver problemas|cv3736.xml
Esforçado|cv3736.xml
|cv4905.xml
|cv3257.xml
eficiência|cv17896.xml
comprometimento|cv17896.xml
afinco|cv17896.xml
|cv18975.xml
|cv15280.xml
Facilidade de adaptação|cv1721.xml
boa comunicação|cv1721.xml
organizado|cv1721.xml
responsável|cv1721.xml
dedicado|cv1721.xml
ótima adaptação em grupo|cv1721.xml
|cv22270.xml
|cv11053.xml
|cv32667.xml
|cv32934.xml
Perfil pró-ativo|cv11099.xml
auto-gestão|cv11099.xml
|cv38726.xml
|cv29474.xml
|cv33265.xml
|cv9456.xml
|cv27475.xml
|cv33913.xml
|cv33617.xml
|cv29723.xml
Facilidade de comunicação|cv6241.xml
entendimento|cv6241.xml
Facilidade no|cv6241.xml
|cv29260.xml
|cv14174.xml
|cv15785.xml
|cv23975.xml
|cv15272.xml
|cv37208.xml
|cv15639.xml
|cv37482.xml
|cv37380.xml
pró-ativo|cv810.xml
comunicativo|cv810.xml
fácil relacionamento|cv810.xml
trabalho em grupo|cv810.xml
proativo|cv810.xml
comunicativo e possuo fácil relacionamento interpessoal e de trabalho em grupo|cv810.xml
Gosto|cv810.xml
gosto de desenvolver|cv810.xml
|cv350.xml
liderança|cv15942.xml
abordagem consultiva|cv15942.xml
orientação a cliente e resultado|cv15942.xml
|cv12111.xml
Criatividade|cv11424.xml
Destaque Ao Relacionamento Interpessoal|cv11424.xml
Habilidade|cv11424.xml
flexível|cv30821.xml
inovador|cv30821.xml
interatividade|cv30821.xml
dinamismo|cv30821.xml
auto gerenciável|cv30821.xml
|cv33329.xml
|cv33136.xml
|cv21920.xml
|cv10584.xml
|cv8630.xml
|cv10581.xml
|cv23196.xml
|cv3921.xml
|cv21707.xml
|cv2870.xml
|cv36638.xml
|cv26443.xml
|cv14331.xml
|cv11754.xml
|cv3957.xml
|cv32665.xml
|cv29772.xml
Consultor|cv6274.xml
versátil|cv6274.xml
resiliênte|cv6274.xml
proativo|cv6274.xml
visão criativa|cv6274.xml
analítica|cv6274.xml
Boa visão estratégica|cv6274.xml
Comprometido|cv6274.xml
|cv38252.xml
Boa capacidade de comunicação|cv34817.xml
Ótima capacidade em identificar as|cv34817.xml
espírito de equipe|cv34817.xml
liderança|cv34817.xml
organização|cv34817.xml
|cv33611.xml
|cv29811.xml
|cv29827.xml
|cv27140.xml
liderança|cv5451.xml
motivação|cv5451.xml
Disponibilidade para morar próximo ao local de trabalho|cv372.xml
Mylyn|cv372.xml
|cv7080.xml
|cv20988.xml
|cv17551.xml
|cv3082.xml
|cv18364.xml
|cv39126.xml
|cv18943.xml
|cv231.xml
Habilidade de atender|cv32864.xml
anotar|cv32864.xml
Trabalho em equipe|cv29195.xml
|cv15893.xml
|cv1732.xml
|cv27238.xml
|cv4807.xml
|cv36761.xml
|cv3734.xml
|cv36739.xml
|cv29988.xml
|cv15616.xml
Capacidade de coordenar projetos|cv5528.xml
tratar com as pessoas|cv5528.xml
compartilhando|cv5528.xml
trocando conhecimentos|cv5528.xml
Capacidade de negociação e comunicação|cv14479.xml
adaptabilidade|cv14479.xml
ambientes|cv14479.xml
determinação|cv14479.xml
dedicação|cv14479.xml
|cv32700.xml
|cv2184.xml
|cv10764.xml
|cv32857.xml
|cv15919.xml
|cv3668.xml
|cv9582.xml
|cv11623.xml
|cv19173.xml
responsável com as tarefas que devo executar|cv14830.xml
|cv23164.xml
|cv15417.xml
|cv37787.xml
|cv818.xml
|cv30082.xml
|cv37315.xml
|cv4111.xml
Bom relacionamento interpessoal|cv20238.xml
dinâmico|cv20238.xml
flexibilidade|cv20238.xml
facilidade em|cv20238.xml
Trabalho em equipe|cv20238.xml
Sintegra, Sefaz, NFC-e, ECF|cv20238.xml
|cv36344.xml
|cv23067.xml
|cv2275.xml
|cv6578.xml
trabalhar em equipes|cv33130.xml
Facilidade de aprendizado|cv33130.xml
ótimo relacionamento pessoal|cv33130.xml
responsabilidade nas atividades|cv33130.xml
Dinamismo|cv33130.xml
organização|cv33130.xml
criatividade|cv33130.xml
força de vontade|cv33130.xml
iniciativa|cv33130.xml
facilidade de comunicação|cv33130.xml
Dedicação|cv33130.xml
|cv39013.xml
|cv19728.xml
|cv17987.xml
|cv27804.xml
|cv13830.xml
boa desenvoltura de comunicação|cv12795.xml
relacionamento|cv12795.xml
|cv8010.xml
|cv27377.xml
|cv26122.xml
|cv10330.xml
|cv27292.xml
Responsável|cv24207.xml
dinâmico|cv24207.xml
pontual|cv24207.xml
Facilidade no relacionamento interpessoal|cv24207.xml
espírito de trabalho em equipe|cv21067.xml
foco em resolução de problemas|cv21067.xml
|cv5033.xml
trabalhar|cv38.xml
L2|cv12927.xml
L3|cv12927.xml
disponibilidade para viagens|cv27777.xml
facilidade de relacionamento interpessoal|cv3829.xml
trabalho em equipe|cv3829.xml
organização de tarefas e metas a cumprir|cv3829.xml
gestão de tempo|cv3829.xml
aptidão para trabalhar|cv3829.xml
facilidade de comunicação|cv3829.xml
adaptação|cv3829.xml
interação|cv3829.xml
Iniciativa|cv3829.xml
proatividade|cv3829.xml
criatividade|cv3829.xml
sinergia|cv3829.xml
|cv10897.xml
|cv1629.xml
|cv46.xml
|cv37011.xml
habilidade de comunicação verbal e escrita|cv17468.xml
criatividade|cv27865.xml
dedicação|cv27865.xml
dinamismo|cv27865.xml
prudência|cv27865.xml
responsabilidade|cv27865.xml
|cv17292.xml
|cv20644.xml
|cv30540.xml
|cv25832.xml
|cv29196.xml
|cv33757.xml
liderança de equipe|cv37224.xml
Responsável pela gestão de projetos|cv8750.xml
envolvendo o planejamento|cv8750.xml
bom relacionamento|cv20468.xml
responsabilidade|cv20468.xml
organização|cv20468.xml
espírito de equipe|cv20468.xml
disponibilidade de horário|cv20468.xml
disponibilidade para viagens|cv20468.xml
|cv13834.xml
|cv10007.xml
|cv19289.xml
|cv24092.xml
|cv3173.xml
|cv38251.xml
|cv7573.xml
Foco|cv24180.xml
responsabilidade|cv24180.xml
persistência|cv24180.xml
determinação|cv24180.xml
pró atividade|cv24180.xml
Facilidade para trabalhar em equipe|cv24180.xml
|cv24289.xml
|cv16122.xml
|cv12765.xml
|cv39209.xml
|cv18620.xml
|cv38081.xml
|cv12472.xml
|cv7513.xml
|cv22967.xml
|cv29883.xml
|cv22955.xml
|cv20561.xml
Participação de Workshop|cv8084.xml
|cv21820.xml
responsabilidade|cv4238.xml
pontual|cv4238.xml
facilidade e interesse em aprender novas tarefas e funções|cv4238.xml
|cv21521.xml
|cv37331.xml
|cv37695.xml
|cv26798.xml
|cv29653.xml
Comunicabilidade|cv13014.xml
facilidade de relacionamento interpessoal|cv13014.xml
Facilidade de aprendizado|cv10644.xml
relacionamento interpessoal|cv10644.xml
|cv38957.xml
|cv11290.xml
|cv15995.xml
|cv18274.xml
|cv37027.xml
|cv20280.xml
Facilidade em relacionamento interpessoal|cv24424.xml
organização|cv24424.xml
liderança|cv24424.xml
dinamismo|cv24424.xml
pontualidade|cv24424.xml
iniciativa|cv24424.xml
|cv34290.xml
|cv29616.xml
|cv5970.xml
|cv9606.xml
eficiente|cv14259.xml
eficaz|cv14259.xml
de pessoas|cv14259.xml
atendimento|cv14259.xml
capacidade de liderança|cv14259.xml
habilidades de negociação e comunicação|cv14259.xml
adaptabilidade|cv14259.xml
novos ambientes|cv14259.xml
|cv37188.xml
|cv34308.xml
|cv16130.xml
|cv38320.xml
|cv7422.xml
|cv30064.xml
|cv27490.xml
|cv30983.xml
|cv4342.xml
|cv30073.xml
|cv22258.xml
|cv22351.xml
|cv23184.xml
|cv21495.xml
|cv10377.xml
|cv12921.xml
|cv7124.xml
|cv22572.xml
|cv30025.xml
|cv29271.xml
pró-ativas|cv15969.xml
facilidade para planejamento|cv15969.xml
trabalho em equipe|cv15969.xml
agilidade|cv15969.xml
forte senso de responsabilidade|cv15969.xml
Relacionamento com cliente|cv5587.xml
|cv26474.xml
|cv36464.xml
|cv13757.xml
Trabalho em equipe|cv37356.xml
|cv14627.xml
comprometida|cv15987.xml
responsável|cv15987.xml
proativa|cv15987.xml
capacidade de liderança|cv12518.xml
comunicação|cv12518.xml
negociação|cv12518.xml
Excelente relacionamento interpessoal e|cv12518.xml
comprometimento|cv12518.xml
|cv3381.xml
dedicada|cv460.xml
Boas habilidades de comunicação interpessoal|cv1854.xml
Relacionamento interpessoal|cv27809.xml
organizada|cv27809.xml
dinâmica|cv27809.xml
excelente fluência verbal|cv27809.xml
facilidade de aprendizado, adaptação, concentração, foco e trabalho em equipe|cv27809.xml
|cv5554.xml
|cv18666.xml
foco no trabalho e em alcançar resultados|cv27034.xml
|cv27639.xml
|cv12837.xml
|cv38020.xml
determinação|cv27222.xml
pontualidade|cv27222.xml
comunicativa|cv27222.xml
facilidade em trabalhar em|cv27222.xml
|cv4516.xml
|cv37527.xml
|cv17364.xml
Dinâmica|cv27457.xml
eficiência em reformular|cv27457.xml
Facilidade em comunicação com equipe|cv27457.xml
|cv17239.xml
|cv5833.xml
|cv30058.xml
|cv29346.xml
|cv4177.xml
|cv24323.xml
|cv29027.xml
|cv5637.xml
responsabilidade|cv13802.xml
capacidade de liderança|cv13802.xml
bom relacionamento interpessoal|cv13802.xml
dinâmica|cv13802.xml
|cv34336.xml
|cv34822.xml
|cv7548.xml
|cv32950.xml
|cv2856.xml
|cv9521.xml
fácil relacionamento|cv14938.xml
valorizo o trabalho em equipe|cv14938.xml
responsabilidade tarefas a mim atribuídas, voltadas para qualidade e|cv14938.xml
PHP|cv33893.xml
ana lise de requisitos|cv33893.xml
dinâmica|cv15707.xml
pró-ativa|cv15707.xml
organizada|cv15707.xml
bom relacionamento interpessoal|cv15707.xml
Proativa * Responsável|cv16135.xml
Perfeccionista|cv16135.xml
Dedicada|cv16135.xml
Comunicativa|cv16135.xml
Detalhista|cv16135.xml
Trabalho em equipe|cv16135.xml
Dinâmica|cv16135.xml
|cv7421.xml
|cv9900.xml
|cv10087.xml
|cv21188.xml
|cv33357.xml
|cv7092.xml
|cv25841.xml
|cv4016.xml
proativo|cv10441.xml
esforçado|cv10441.xml
|cv18768.xml
|cv34735.xml
|cv37819.xml
|cv22557.xml
|cv17495.xml
Boa capacidade de relacionamento interpessoal|cv34724.xml
pró-ativo|cv34724.xml
pessoal|cv34724.xml
trabalho em equipe|cv34724.xml
|cv14993.xml
|cv24037.xml
atendimento ao público em geral|cv1950.xml
|cv22858.xml
|cv34902.xml
|cv7021.xml
|cv2901.xml
|cv26975.xml
|cv22213.xml
|cv33079.xml
|cv8557.xml
|cv8649.xml
|cv9970.xml
|cv3514.xml
|cv29003.xml
|cv11705.xml
articulação|cv36631.xml
flexibilidade em negociação|cv36631.xml
Ótimo relacionamento interpessoal|cv36631.xml
|cv19208.xml
|cv38143.xml
|cv35706.xml
|cv35335.xml
|cv33658.xml
|cv38997.xml
Habilidades de negociação e comunicação|cv14400.xml
adaptabilidade|cv14400.xml
novos ambientes|cv14400.xml
habilidades interpessoais|cv20212.xml
crescimento profissional|cv20212.xml
|cv31198.xml
Dinâmico|cv13843.xml
interessado|cv13843.xml
criativo|cv13843.xml
facilidade com novas tecnologias|cv13843.xml
|cv38167.xml
|cv14211.xml
|cv7450.xml
|cv5432.xml
|cv8408.xml
|cv13039.xml
|cv29992.xml
|cv21064.xml
|cv21569.xml
RESILIENTE|cv39186.xml
fácil adaptação a novos ambientes e tarefas|cv39186.xml
capacidade de trabalhar focada|cv39186.xml
|cv35219.xml
perfeito|cv14629.xml
harmônico|cv14629.xml
Dinâmico|cv31012.xml
motivado|cv31012.xml
proativo|cv31012.xml
Líder efetivo|cv31012.xml
orientado a resultados|cv31012.xml
valores éticos e sociais|cv31012.xml
experiência em gestão de projetos|cv31012.xml
coordenação|cv31012.xml
liderança de equipe|cv31012.xml
facilidade de aprendizagem|cv5483.xml
domínio de novas tecnologias|cv5483.xml
bom trabalho em equipe|cv5483.xml
|cv1471.xml
|cv26847.xml
Participação ativa na Copa das Confederações|cv37145.xml
Copa|cv37145.xml
FIFA em Brasília na|cv37145.xml
Pontualidade|cv37145.xml
disciplina|cv37145.xml
atitude|cv37145.xml
pró-ativo|cv37145.xml
determinação|cv37145.xml
criatividade|cv37145.xml
Trabalhar e gerenciar equipes|cv37145.xml
Inglês|cv37145.xml
|cv3080.xml
|cv14083.xml
|cv9292.xml
|cv11297.xml
|cv29690.xml
|cv33812.xml
|cv21216.xml
capacidade de organização|cv88.xml
liderança|cv88.xml
boa comunicação interpessoal|cv88.xml
criatividade|cv88.xml
trabalho em equipe|cv88.xml
interesse na aprendizagem de novas técnicas e metodologias|cv88.xml
|cv2063.xml
|cv29528.xml
|cv12896.xml
|cv7818.xml
|cv21071.xml
|cv15457.xml
Habilidade no trato com pessoas|cv12366.xml
Comprometimento|cv12366.xml
dinamismo|cv12366.xml
Trabalho em equipe|cv12366.xml
focado em objetivos|cv12366.xml
Facilidade no planejamento|cv12366.xml
execução de tarefas|cv12366.xml
Criatividade na solução de problemas|cv12366.xml
|cv14098.xml
|cv22358.xml
|cv2838.xml
|cv7719.xml
integrador|cv39422.xml
excelente habilidade de relacionamento com clientes|cv39422.xml
|cv16231.xml
apto a trabalhos em equipe|cv24182.xml
ótima relação interpessoal|cv24182.xml
capacidade em aprender com facilidade|cv24182.xml
|cv29596.xml
|cv34566.xml
|cv32926.xml
|cv28916.xml
|cv32641.xml
|cv29727.xml
disponibilidade para viagens e mudanças|cv38041.xml
|cv38555.xml
responsabilidade|cv21994.xml
ética|cv21994.xml
trabalho|cv21994.xml
|cv26831.xml
Criatividade|cv5250.xml
motivação pessoal|cv5250.xml
ética|cv5250.xml
flexibilidade|cv5250.xml
espírito empreendedor|cv5250.xml
|cv10770.xml
|cv15113.xml
|cv15034.xml
|cv9501.xml
|cv14990.xml
|cv26966.xml
|cv27667.xml
Espírito de trabalho em equipe|cv22364.xml
autogerência|cv22364.xml
comprometimento|cv22364.xml
foco|cv26518.xml
determinação|cv26518.xml
|cv13097.xml
|cv35156.xml
|cv16004.xml
dedicado|cv27885.xml
proativo|cv27885.xml
lido bem|cv27885.xml
facilidade com|cv27885.xml
habilidoso na liderança de equipes|cv34056.xml
facilidade na assimilação de novos conhecimentos e no relacionamento interpessoal|cv34056.xml
foco em resultados|cv34056.xml
comprometimento com|cv34056.xml
Facilidade de trabalhar em equipe|cv7277.xml
Curva de aprendizado extremamente baixa|cv7277.xml
Habilidades de realizar diversas tarefas em paralelo e de gerenciamento de tempo|cv7277.xml
Flexibilidade|cv7277.xml
habilidade em se adaptar rapidamente a diferentes ambientes de trabalho|cv7277.xml
Habilidade em trabalhar eficientemente|cv7277.xml
carro|cv27254.xml
notebook|cv27254.xml
disponibilidade|cv27254.xml
criativo|cv17910.xml
bom relacionamento com companheiros de trabalho|cv17910.xml
facilidade de atuar em equipe|cv17910.xml
orientado a resultados|cv17910.xml
|cv2594.xml
|cv29674.xml
Desenvoltura em relacionamento interpessoal e atendimento ao público|cv7040.xml
habilitado em montagem|cv7040.xml
de tempo integral|cv7040.xml
|cv14180.xml
|cv17536.xml
|cv21636.xml
|cv8827.xml
|cv1509.xml
|cv36451.xml
|cv2121.xml
|cv29073.xml
|cv25531.xml
|cv12862.xml
|cv3708.xml
|cv15448.xml
|cv27147.xml
|cv12359.xml
|cv17494.xml
|cv14301.xml
|cv3666.xml
|cv27455.xml
|cv34061.xml
determinado|cv12633.xml
gosto de trabalhar e coordenar equipes|cv12633.xml
|cv691.xml
|cv29272.xml
|cv35374.xml
|cv7715.xml
|cv34450.xml
|cv22793.xml
|cv21102.xml
|cv15805.xml
|cv27817.xml
|cv2062.xml
|cv10311.xml
|cv17451.xml
|cv36951.xml
|cv18526.xml
|cv11426.xml
|cv27086.xml
|cv26450.xml
|cv10194.xml
|cv15895.xml
|cv27603.xml
|cv18435.xml
|cv25661.xml
|cv34757.xml
Boa apresentação|cv32914.xml
extrovertida|cv32914.xml
facilidade de aprendizagem e relacionamento interpessoal|cv32914.xml
|cv210.xml
|cv12788.xml
|cv14335.xml
relacionamento Interpessoal|cv33616.xml
boa comunicação|cv33616.xml
preparada|cv33616.xml
intelectual|cv33616.xml
criatividade|cv33616.xml
eficiência para fornecer um trabalho de qualidade|cv33616.xml
duradouro|cv33616.xml
|cv22526.xml
|cv13021.xml
organizar e administrar equipes comerciais|cv18592.xml
capacidade de organização de equipe|cv18592.xml
comprometimento|cv20015.xml
respeito|cv20015.xml
ética|cv20015.xml
|cv33689.xml
|cv5974.xml
|cv21316.xml
|cv21282.xml
|cv10150.xml
|cv29610.xml
bom relacionamento interpessoal|cv12206.xml
|cv12960.xml
|cv14564.xml
|cv10019.xml
|cv9309.xml
|cv34469.xml
esforçada|cv18808.xml
proativa|cv18808.xml
eficiente|cv18808.xml
Bom relacionamento interpessoal|cv18808.xml
fácil adaptação a novos ambientes|cv18808.xml
|cv36560.xml
|cv6891.xml
Facilidade de comunicação|cv18005.xml
Pontualidade|cv18005.xml
Honestidade|cv18005.xml
Integridade|cv18005.xml
|cv21967.xml
|cv24155.xml
|cv18479.xml
|cv19678.xml
|cv39104.xml
|cv38971.xml
|cv26061.xml
|cv27812.xml
|cv12664.xml
|cv27578.xml
|cv35351.xml
|cv15091.xml
|cv4157.xml
|cv6725.xml
|cv15227.xml
|cv12718.xml
|cv22460.xml
|cv22872.xml
Dinamismo|cv20307.xml
iniciativa|cv20307.xml
capacidade de adaptação a novos ambientes de trabalho, projetos e desafios|cv20307.xml
Fluência verbal|cv20307.xml
facilidade de comunicação interpessoal|cv20307.xml
Espírito de equipe|cv20307.xml
Responsabilidade|cv20307.xml
Habilidade para tomar decisões|cv20307.xml
integrador|cv4590.xml
interesse em atuar com pessoas|cv4590.xml
Gosta de lidar com pessoas|cv4590.xml
|cv11453.xml
|cv29860.xml
Proativa|cv17466.xml
confiável para trabalhar com|cv17466.xml
competência para|cv17466.xml
|cv15754.xml
|cv12876.xml
|cv32796.xml
|cv33181.xml
|cv20934.xml
|cv17319.xml
|cv34361.xml
|cv13899.xml
Comunicativa|cv37663.xml
facilmente novas responsabilidades|cv37663.xml
bom relacionamento interpessoal|cv37663.xml
|cv22045.xml
Comunicação|cv19917.xml
negociação|cv19917.xml
flexibilidade|cv19917.xml
facilidade de adaptação|cv19917.xml
Habilidade na liderança de equipes|cv19917.xml
Capacidade de gerir projetos|cv19917.xml
eficiência|cv19917.xml
qualidade|cv19917.xml
extremamente competente|cv20335.xml
comunicativa|cv20335.xml
|cv32764.xml
|cv25574.xml
|cv36484.xml
|cv17340.xml
|cv18917.xml
|cv29429.xml
Capacidade de identificar, analisar e solucionar problemas|cv14117.xml
|cv4581.xml
|cv2243.xml
|cv36698.xml
|cv12914.xml
|cv22002.xml
|cv32306.xml
bom relacionamento em|cv8095.xml
|cv25746.xml
|cv35956.xml
|cv8250.xml
|cv36957.xml
trabalhar em grupo|cv2237.xml
Facilidade para aprendizado de novas tecnologias|cv2237.xml
|cv17334.xml
|cv33252.xml
|cv6467.xml
liderança|cv35934.xml
