id,qualifications_qualificationsummary
cv41853.xml,habilidades  programacao java  ejb3  spring  jpa  hibernate  git  svn.  web angularjs  jsp  jsf  flex  struts  applets  tomcat  jboss  javascript  primefaces.  banco de dados   sql server  db2  oracle  mysql  postgres.  ides eclipse  netbeans  jbuilder  studio.  analise de sistemas modelagem de dados  analise e projeto orientado a objetos.   outros    curso de formacao de programador em java   treinamento de java awt/swing   treinamento de java fundamental   treinamento de jsp   treinamento de uml
cv43004.xml,qualificacoes e atividades complementares     microsoft office  excel  vba  word  internet  power point  corel draw e access - nivel avancado    web designer html  xhtml  java script  css  bootstrap  angularjs  php  mysql  c#  asp classic  aspx.    abode photoshop  abode fireworks  abode illustrator  abode dreamweaver  microsoft visual studio.    corel draw graphics.    sistemas de gestao da aprendizagem: moodle (avancado).    adobe captivate.    desenvolvedor de sistemas web para gestao de ead.    area de programacao  administracao de redes  computacao grafica  montagem e manutencao de computadores.    manutencao de equipamentos: configuracao  instalacao  diagnostico de problemas.    postura e comportamento profissional.    workshop (trabalho em grupo atendimento ao publico).    atualizacao profissional.   outras informacoes   possuo disponibilidade imediata para periodo integral  e tambem para viagens a trabalho.
cv42429.xml,informatica - megabyte  suaano  sao paulo. 2015-2016    windows  microsoft ofce e internet.  desenvolvimento web - brasil treina. 2013-2014    html  css e flash.  ingles - basico e intermediario - brasil treina. 2013-2014
cv42559.xml,informatica pacote office completo design grafico  adobe photoshop cs6 avancado e adobe illustrator cs6 avancado
cv40356.xml,qualificacoes   informatica basica (presencial) - 180hrs  introducao ao comportamento organizacional (online) - 10hrs  administracao e planejamento de financas pessoais (online) - 22hrs  qualidade de vida no trabalho (online) - 100hrs   contabilidade empresarial (online) - 27hrs   qualidades profissionais  dedicacao ao trabalho; comprometimento com horario e empresa;  disposicao e facilidade de aprendizagem; disponibilidade em desenvolver novas habilidades;  responsabilidade e sigilo profissional; pro atividade.
cv43028.xml,qualificacoes:   carreira desenvolvida nas areas de tecnologia da informacao  governanca e projetos. profissional com ampla experiencia em gestao de servicos e projetos de ti.  especialista em scrum.  responsavel pela ti em grandes clientes nacionais e globais assegurando que as entregas da ti estejam aderentes aos negocios e operacoes dos clientes. elaboracao e mapeamento de processos buscando agregacao de valor entre a ti e o cliente.  vivencia em projetos de alta complexidade em ti com as metodologias scrum e pmi. gestao tecnica e operacional em ambientes de missao critica sob as boas praticas do itil. elaboracoes de rcas e rdms  gestao de gmud e sla de atendimento.  ampla experiencia em troubleshooting tecnico de redes lan/wan e linux.
cv2567.xml,habilidades e conhecimentos tecnicos      banco de dados: mysql.    linguagem de programacao: java  c.    ferramentas: mantis  clearcase  svn  testlink  jira  bizagi  brmodelo  astah.   qualificacoes e atividades profissionais     ingles - tecnico    certificacao de teste - ctfl - certified tester foundation level    curso de logica de programacao    curso de web designer    curso de manutencao de micro    qualidade e teste de software - qualister - palestra realizada por cristiano caetano  participacao em novembro de 2010;    homologacao de sistemas e testes - sebrae - palestra realizada por wilsa sette  participacao em novembro de 2010.   fernando xavier da silva
cv43397.xml,conhecimentos    ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~     ferramenta composer versao 4- ibm  ferramenta maximo for it - ibm versoes 7.0 e 7.1  service request manager  for it  engenharia e analise de software  uml  rup  conhecimentos em bpm  modelagem de negocios  conhecimentos em itil  cobit  cmmi  metodologia scrum  cascata agil  safe  conhecimentos em ux- experiencia do usuario e design thinking
cv45148.xml,habilidades flexivel  dinamica  comunicativa  foco em resultados e com bom relacionamento interpessoal;
cv41763.xml,habilidades e conhecimento  .   programacao: cobol  java 8  javascript  j2ee  css  html  java avancado  jsp  jdbc  sql  pl-sql  xml  servlets  extjs  jstl  ireport  jasper  restfull  maven  angularjs  .   frameworks mvc: struts  hibernate  jsf  spring  especificacao jpa.  .   metodologia / processo: xp  scrum  rup.  .   versionamento: svn  git  clearcase.  .   modelagem: mer  uml  bpm.  .   banco de dados: sqlserver  postgre  db2  sybase.  .   sistema operacional: linux  windows.  .   servidores de aplicacao: jboss  wildfly 8.1  weblogic  oc4j  tomcat  jetty  glassfish.  .   gerenciamento de projetos: pmbok  scrum.  .   gerenciamento de servicos e qualidade: itil  iso 20.000  iso 27002  .   governanca de ti: cobit
cv44196.xml,habilidades  como analista de sistemas trabalhei com as seguintes metodologias: entrevista com usuario  elaboracao dos casos de usos  criacao de diagramas de classes  diagramas de sequencias  etc. como desenvolvedor elaboramos a automacao de todo o processo de importacao do faturamento da empresa para as devidas validacoes cadastrais e de suas regras fiscais  assim como da apuracao de impostos.  atuando no mercado a 27 anos no desenvolvimento de aplicacoes corporativas  programacao e analise orientada a objetos. analise com enfase em banco de dados relacionais usando as seguintes ferramentas: erwin e o microsoft vision;  microsoft visual studio 2017  c#  vb.net  html5  .css  angular v1  v2  microsoft visual basic 5.0 6.0  java  js  vba  construcao de componentes  sql server  siss  oracle e sybase  crystal reports  clipper summer e 5.x.x.
cv44139.xml,habilidades  linguagens de programacao:   java.   php.   plsql.   javascript.   htm.l  banco de dados:   oracle.   mysql.  infraestrutura     linux - conhecimento didatico.   redes - conhecimento didatico.   firewall - conhecimento didatico.   proxy - conhecimento didatico.
cv43061.xml,informatica: windows  excel  word  power point  internet  montagem e configuracao de microcomputadores. - senai gestao da inteligencia emocional - uneb como influenciar pessoas - catho tecnicas de negociacao - roberto claro (www.guiacallcenter.com.br) telemarketing - iped tecnica de memorizacao - renato alves
cv44331.xml,"conhecimentos  programacao asp classic  asp.net mvc  c#  visual basic 6  php  xml  xsl  ajax  bootstrap  jquary  json  java script  html  vba  action script;  banco de dados sql server (stored procedures  functions  views  packages  trigger  ddl  dde  cursor  tunning  tsql); oracle (stored procedures  functions  views  cursor  ddl  dde  pl/sql  trigger  dblink  materialized view  tunning); sybase  mysql  foxpro  access  sql report  etc;  metodologias agil  scrumn  cmmi  mer  asp ""active server provider""  pmbok  uml  ferramentas erwin  project  office"
cv41570.xml,informatica  * filosofia para criancas - colegio inei - 30 horas. o comportamento juvenil / praticas psicopedagogicas / filosofia para criancas / dinamicas de grupo; * filosofia a maneira classica - nova  acropole - 60 horas. etica / socio-politica / filosofia da historia / psicologia / iso - introducao a sabedoria do oriente; * tecnicas de estudo - nova  acropole - 48 horas. tecnicas de memorizacao / mapas mentais / planos e horarios / preparacao para exames / leitura e reflexao; * minicurso: a importancia das praticas de extensao universitaria - unb 2008 - 8 horas. viii semana de extensao;  ingles: compreensao  leitura e escrita - nivel intermediario cultura inglesa / yazigi / wizard   digitacao / word / excel / internet  atividades desenvolvidas (durante a graduacao em pedagogia - unb)
cv42655.xml,conhecimentos  phpoo  javascript  jquery  ajax  json  nodejs  mvc  mysql  postgresql  mongodb  pl/pgsql  api restful  laravel  codeigniter  css3  bootstrap  html5  xml  tecnicas de seo  photoshop  ingles nivel intermediario. nocoes academicas ionic  java e android studio
cv45729.xml,qualificacoes e atividades profissionais curso de ingles do modulo basico ao intermediario sil - colegio setor leste 17/12/2001 - 21/12/2001 huawei quidway routers 02/03/2002 - 03/06/2002 ccna - cisco certified network associate 01/02/2005 - 25/02/2005 voice over ip (cvoip) 11/03/2002 - 15/03/2002 redes wirelles - cisco 10/06/2002 - 14/06/2002 netware 5.1 administration 12/12/2002 - 13/12/2002 chloride  power  protection - projeto  de  redes  eletricas  estabilizadas  para  datacenter 16/02/2004 - 20/02/2004 administracao de redes linux 09/05/2005 - 11/05/2005 psn mcafee security trainning sniffer tecnologies 12/05/2005 - 13/05/2005 psn mcafee security trainning mcafee intranet defence 16/10/2006 - 27/10/2006 aker firewall certified professional firewall aker 6.0 - modulos: basico e avancado 29/01/2007 - 02/01/2007 cristal reports - server e developer 29/01/2007 - 02/01/2007 cristal reports - server e developer 12/03/2007 - 16/03/2007 curso snpa - cisco securing networks with pix and asa 09/02/2007 - 01/06/2007 efti - formacao microsoft certified systems engineer (mcse) - windows 2003 2274 - managing a microsoft windows server 2003 environment 2275 - maintaining a microsoft windows server 2003 environment 2276 - implementing a microsoft windows server 2003 network infrastructure 2277 - implementing  managing  and  maintaining  a  ms  windows  2003  network  infra  and services 2278 - planning and maintaining a ms windows server 2003 network infrastructure 2279 - planning  implementing e maintaining windows 2003 active directory infrastructure 2400 - planning  implementing e maintaining microsoft windows exchange 2003 26/04/2008 - 30/05/2008 configuring and deploying 3com enterprise switching solutions 16/06/2008 - 20/06/2008 configuring juniper networks firewall/ipsec vpn 06/04/2009 - 10/04/2009 symantec endpoint protection 11.x 23/09/2009 - 25/09/2009 iccyber 2009 - vi conferencia internacional de pericias em crimes ciberneticos 07/12/2009 - 11/12/2009 symantec security information manager 4.6 07/07/2010 - 09/07/2010 fundamentos da seguranca da informacao com base na iso/iec 27002 28/02/2011 - 04/03/2011 ibm security network ips - iss proventia 16/06/2008 - 20/06/2008 configuring juniper networks firewall/ipsec vpn 06/04/2009 - 10/04/2009 symantec endpoint protection 11.x 23/09/2009 - 25/09/2009 iccyber 2009 - vi conferencia internacional de pericias em crimes ciberneticos 07/12/2009 - 11/12/2009 symantec security information manager 4.6 28/02/2011 - 04/03/2011 ibm security network ips - iss proventia 02/07/2012 - 27/07/2012 linux - preparatorio para certificacao lpi nivel 1 - hepta/novintec 16/07/2012 - 30/07/2012 teste de invasao em redes - oys academy ltda 10/12/2012 - 14/12/2012 curso ipv6 - nic.br 15/07/2013 - 26/07/2013 ngips sourcefire - treinamento oficial ips soucefire 19/08/2013 - 23/08/2013 airtight - wips - instalacao/operacao/gerenciamento rede wifi com ips 02/2014 - 06//2014 curso de ingles do modulo conversacao avancado ipa ingles
cv44530.xml,informatica avancado: internet  pacote office  windows. intermediario: c#  java  montagem e configuracao de micros  sql. basico: css  html  javascript  linux  php.  informacoes adicionais 01 filho  disponibilidade para viajar.
cv39522.xml,specialties: html e css; php e java: criacao de aplicacoes simples e aplicacoes com interacao em banco de dados; sistemas de gerenciamento de banco de dados (sql-server e mysql): criacao de bancos; inclusao  alteracao  exclusao e busca no banco (crud); backups de bancos.
cv43622.xml,qualificacoes  possuo   mais de 5  anos de experiencia na area de ti atuando com desenvolvimento de sistemas   e sustentacao.  atualmente integro um time de alm (application lifecycle management)  e devops que e responsavel por dar suporte a todo o desenvolvimento do banco santander  implantando/melhorando a metodologia devops  processo de integracao continua e entrega continua de aplicacoes.
cv43870.xml,qualificacoes e competencias  * trabalho em equipe multidisciplinares para o entendimento da demanda do cliente e traducao para os casos de uso de forma que atenda tanto o cliente quanto a fabrica de software. * boa comunicacao interpessoal para que as reunioes de especificacao de produtos seja produtiva e com entendimento de todas as questoes elencadas pelo cliente e aplicacao na ferramenta. * resolucao de problemas com foco em resultados  devido a complexidade dos sistemas e das necessidades de producao de informacao que caracteriza os softwares modernos e necessario resolucao de problemas apontados pela fabrica em conjunto com o cliente de forma que as solucoes sejam focadas no resultado para maximizar a satisfacao do cliente.
cv44329.xml,conhecimentos / cursos  php oo;  html;  css;  photoshop;  ingles intermediario;  curso de aperfeicoamento a introducao ao e-commerce;  curso de logica de programacao em windowsphone;  digitacao
cv41179.xml,areas de atuacao: psicologia clinica / organizacional / trainee   informatica / erp's: pacote office intermediario.
cv43708.xml,qualificacoes     informatica: sistema operacional (windows  mac os x).   ferramenta ide: (eclipse  netbeans e mysql workbench).    linguagem de programacao (javascript  java  c#).   ferramenta de testes: selenium webdriver  junit  cucumber  appium   retrofit.    framework(spring  jsf  hibernate).   especificacao(jpa).
cv44699.xml,  conhecimentos: mv2000 - controle estoque  erp  totvs - linha  rm  html  css3  banco  de  dados  mysql windows  linux  pacote office  instalacao  e configuracao de softwares e aplicativos  suporte tecnico aos usuarios  elaborar relatorios  auxiliar  na  instalacao  e configuracao  de sistemas  operacionais proprietarios  e  livre  gerenciamento  de  banco  de  dados  fazer  cadastramento de banco de dados  fazer pesquisas de dados nos sistemas e notas fiscais.
cv44109.xml, habilidades:  nos ultimos 6 anos venho me especializando em desenvolvimento web onde ganhei vivencia tanto em front-end quanto no back-end me sentido a vontade para trabalhar em projetos com ou sem uso de frameworks  mas destaco alguns frameworks que venho me dedicando a estudar e realizar projetos profissionais como bootstrap  yii2  cakephp2.x  wordpress e react  com alguns desses frameworks dei suporte a novos modulos para gestao hospitalar como chamador de senhas  sistemas para cadastramento de fichas de atendimentos junto com tecnologias como html  css  javascript  php  mysql e postgresql  e outros trabalho como freelance onde tenho um pequeno portfolio em meu site pessoal www.edusites.com.br/portfolio onde desenvolvo sites e sistemas de pequeno porte.
cv41833.xml,habilidades -  conhecimento rotinas administrativas -  arquivamento  producao  organizacao e classificacao de documentos. -  iniciativa e capacidade de trabalhar em equipe -  pontualidade e assiduidade
cv45393.xml,"qualificacoes e atividades complementares      curso informatica avancada - globo online (2009)    curso web designer - cedep (2010)    curso profissionalizante em administracao - cesam / instituto mix (2012-2015)    curso tecnico em secretariado escolar - ceteb (2015-2016)    curso html5 - ead curso em video (2016)    ctfl / 17-ctfl-07038-br  (2017)    ctfl-at / 17-ctfl-at-07470-br (2017)    curso sql server  mysql e t-sql - udemy (2018)   informacoes adicionais      habilitado categoria ""ab"" - 2015    veiculo proprio e disponivel para o trabalho    disponibilidade para viajar a servico da empresa    profissional que almeja evolucao pessoal no mercado de testes atraves da automacao de testes.   expectativa profissional      desejo contribuir  onde for necessario  com responsabilidade e dedicacao  para que o periodo de parceria traga bons resultados para a empresa e tambem exercer minhas qualificacoes obtidas nos estudos e experiencias profissionais anteriores."
cv44225.xml,technical skills   c# language  asp.net (6 years of experience)  asp.net mvc (9 years of experience)  asp.net core mvc (4 years of experience)  web apis (9 years of experience)  xamarin forms (3 years of experience)  test driven development (tdd) (4 years of experience)  windows communication foundation (wcf) (3 years of experience)  web  html (8 years of experience)  javascript (native and jquery) (8 years of experience)  javascript (angularjs) (2 years of experience)  bootstrap (7 years of experience)  iis (8 years of experience)  razor (8 years of experience)  database  ado.net (5 years of experience)  entity framework (9 years of experience)  sql server (8 years of experience)  oracle (2 years of experience)  cloud  azure (3 years of experience)  code quality  unit test  resharper  code management and issue tracking  tfs  git and svn  scrum (6 years of experience)  knowledge in ides:  visual studio  visual studio code  xamarin studio and sql management studio.
cv43469.xml,qualificacoes e atividades complementares    curso: product owner instituicao: ti exames horas: 20h mes/ano: 07/2017   curso: scrum master instituicao: ti exames horas: 20h mes/ano: 06/2017   curso: agilista instituicao: alura horas: 23h mes/ano: 04/2017   curso: c# com mvc instituicao: senai horas: 200h mes/ano: 12/2015   curso: s2b - student to business instituicao: microsoft / senai horas: 180h mes/ano: 06/2015
cv44059.xml,qualificacoes:     graduacao em analise e desenvolvimento de sistemas - projecao    dominio no ciclo de vida de desenvolvimento e gestao de software    montagem de fsw e escritorio de projetos.    scrum fundamentals certified.
cv39953.xml,informatica avancado: windows e pacote office.  informacoes adicionais nenhum filho  disponibilidade para viajar  disponibilidade para mudanca  habilitacao (cnh): a  b.
cv44260.xml,qualificacoes  18 anos de experiencia na area de tecnologia  trabalhando com analise e desenvolvendo software  projetos de sistemas e infra focados nos objetivos estrategicos da organizacao.  5 anos  de  experiencia  atuando  com  lideranca  de  projetos  e  gestao  de  equipe  de  desenvolvimento  de software (atuando como product owner)  sistemas  infra e suporte.  solidos conhecimentos no guia de boas praticas pmbok. experiencia em planos de projetos  escopo  prazo  custos   gestao  de  partes  interessadas   riscos   recursos   comunicacoes   aquisicoes  e  integracao.  analise financeira e controle de riscos. estimativa de atividades por 3 pontos.  solidos conhecimentos no framework scrum (framework de gestao agil de projetos)  onde atuei fortemente como scrum master e em outros momentos como product owner.  gerenciamento e definicao de arquiteturas de servidores e solucoes como: e-mail  banco de dados em cluster  servidores de arquivos  rede lan  wan  link de internet  virtualizacao  firewall  ldap  intranet e seguranca de informacao baseados em linux ou windows.  experiencia  em  planejamento  estrategico  e  alinhamento  estrategico  das  demais  areas  com  a  area  de tecnologia.  experiencia  em  conduzir  reunioes  de  brainstorm   definindo  metas   objetivos  e  indicadores  de desempenho  utilizando  balanced scorecard.  paineis  de  indicadores  de  desempenho.  analise  de  riscos  e oportunidades alinhados aos objetivos estrategicos da empresa e priorizacao de projetos.  experiencia em metodologias de desenvolvimento de software (metodos tradicional  metodo agil).  experiencia em gestao  racionalizacao e melhoria continua de processos e procedimentos ( as is/to be).  experiencia em gestao de pessoas  negociacao  lideranca  coaching  desenvolvimento de equipe interna e treinamento  experiencia em gestao de fornecedores  negociacao e controle de escopo  tempo e custos.  experiencia  em  analise  de  negocios  (seguindo  o  guia  babok)   elicitacao  de  requisitos  com  mapa  de impacto  foco nos objetivos do projeto. especificacao e documentacao de software (uml  rup  orientacao a objetos).  experiencia  em  tunning  e  alta  disponibilidade  de  banco  de  dados  buscando  alta  performance  e disponibilidade em ambiente critico. experiencia com manipulacao de dados  modelagem de banco de dados relacional  e  orientado  a  objetos.  experiencia  com  queryes  ddl   dml   dcl   tcl   stored  procedures  functions  views  triggers (independente do sistema gerenciador de banco de dados  postgresql  mysql  oracle ou sqlserver)  faco uso das melhores praticas de mercado para implantacao e controle de projetos de ti e governanca (cobit  itil  iso27001  pmbok  scrum  project model canvas  babok  bpm).
cv44081.xml,conhecimentos metodologias metodo  agil  para  gestao  de  projetos  scrum; aplicando  boas  praticas  no  gerenciamento  de  servicos  de  ti  itil engenharia de software - uml  rup conhecimento  em  linguagens  de  desenvolvimento: delphi  c e javascript;  ingles  intermediario(conversacao  leitura  e escrita);
cv42395.xml,informatica   banco de dados: sql server  mysql.  programacao: c++  java.  aplicacao web: php  html  css.  graficos/web: photoshop cs6  ilustrator cs6. aplicacoes de escritorio: microsoft powerpoint  microsoft word  microsoft excel  outlook  project  visio   sistemas operacionais: windows e linux (basico)  tecnologias: spring mvc  spring boot  spring data  maven  git  github mockito  junit  lombok  spring security.   campeonatos  1 ano da faculdade / fiap - cyber cup- (2013). 2 ano da faculdade / fiap - air cup - (2014). 3 ano da faculdade / fiap - space cup - (2015). 4 ano da faculdade / fiap - connectbot - (2017).
cv45701.xml,qualificacoes e habilidades  profissional com forte atuacao em recrutamento e selecao de profissionais de ti. ampla  experiencia  com  alinhamento  de  perfis  com  o  cliente  divulgacao  de  vagas  triagem  de  curriculos  convocacao de candidatos  entrevistas comportamentais e tecnicas  dinamicas de grupo  aplicacoes de testes comportamentais  e  tecnicos  laudos  e  pareceres  de  entrevista  formatacao  de  curriculos  contratacao  e integracao dos profissionais. perfis voltados a desenvolvimento back  front e full-stack de baixa e alta plataforma  sistemas e negocios  cloud  computing  devops  infraestrutura  e  seguranca  da  informacao  entre  outros  para  clientes  do  ramo financeiro  corretoras e seguradoras  telecom  e-commerce  setor publico  entre outros. experiencia com perfis operacionais  administrativos  comercial e gestao. vivencia com processos de admissao  demissao  tempo de projeto e contratos. habilidade com grande volume de vagas. facilidade com sistemas integrados e intranet e dominio em excel e word. relatorios de indicadores de r&s. heavy user of linkedin recruiter.
cv42308.xml,informatica: windows  word  power point  excel  internet  digitacao.
cv42337.xml,4. qualificacoes    informatica basica  excel intermediario  auxiliar administrativo  recrutamento e selecao
cv42155.xml,"conhecimentos gerais.   informatica basica. (world e excel)  habilitacao categoria b  ingles intermediario  espanhol intermediario  participacao  2015 participacao no ""5o seminario de psicologia e politicas publicas pelo conselho regional de psicologia. "" carga horaria de 24 horas. 2016 participacao no ""6o seminario de psicologia e politicas publicas pelo conselho regional de psicologia. "" carga horaria de 24 horas. 2014 participacao do ""v curso introdutorio da liga academica de medicina psiquiatrica da puc-go. "" carga horaria de 10 horas' 2016 participacao da ""jornada goiana de neuropsiquiatria do lanep. carga horaria de 10 horas. 2015 participacao do ""grupo de estudos em psicanalise pela ufg."" 6 meses. 2017 participacao do ""workshop de iniciacao cientifica da puc. "" carga horaria de 4 horas.    ~~~~~~~~~~~~~~~~~~~~~~~~~~~~   larissa silva de brito."
cv42117.xml,"  informatica - word  excel  power point  windows movie maker  internet. .  facilidade em administrar midias sociais  criar e publicar campanhas (edicao  elaboracao de texto/chamada da campanha).   cnh categoria ""b""."
cv40195.xml,qualificacoes e atividades complementares    desenvolvimento em python - ifpb - cajazeiras / pb - carga horaria: 30 horas.   oficina  de  projetos: desenvolvimento  de  processos  ageis - ifpb - cajazeiras / pb - carga horaria: 40 horas.
cv44671.xml,informatica:  pacote office (word  power point  excel)   internet.
cv44344.xml,qualificacoes     informatica intermediaria (pacote office)
cv44234.xml,habilidades  v  servicos autonomos na area de ti  montagem e manutencoes gerais  implantacao de softwares especificos conforme area e/ou necessidade  backups  rede logica e fisica  virtualizacao  firewall pfsense  suporte a usuarios nivel 2 remoto ou in loco  treinamentos  facilidade em gestao de equipes. v  apoio na elaboracao de documentacao tecnica  alem de cooperar com o desenvolvimento de projetos e solucoes para ambientes informatizados. v  windows server  ad  dominio  gpo  scripts  pacote office avancado  excel vba; v  designer grafico  desenvolvimento web  e-mail marketing  fireworks  edicao de videos; v  bd: sql server  access  mysql  mariabd; v  linguagem: c#  asp net  ms project  gantt project  ms visio  vba  git/github v  desenv. web: html5  css3  bootstrap4  php5/7  js  jquery  java  wordpress  joomla  codeigniter  nodes.js  angular2/4. v  hospedagem de sites  dominio  ftp  configuracao de ambiente localhost; v  levantamento de requisitos  mvc  orientacao objetos  uml.  portfolio v   http://www.vitpneus.com.br/ ; fastteca - https://github.com/leandrorgrosso/fastteca  cursos presenciais v  metrologia: senai - 2006 v  leitura e interpretacao de desenho tecnico mecanico: senai - 2006; v  requisitos da norma nbr iso 9001:2000: qualiaction - 2007; v  formacao de auditor interno da qualidade: qualiaction - 2008; v  confirmacao metrologica e calculos de incerteza de medicao: qualiaction - 2008; v  ferramentas - fmea 4a edicao  msa 3a edicao e cep 2a edicao: pm analysis - 2009; v  estudos dos requisitos da norma nbr iso 9001:2008: qualiaction - 2009. v  masp - metodo de analise e solucao de problemas: senai - 2010; v  apqp - planejamento avancado da qualidade do produto: senai - 2010; v  ppap - processo de aprovacao de pecas de producao: senai - 2010; v  fmea - analise de modo e efeito de falha: senai - 2010. cursos online v  linx pos 7.5.1  cpf do cliente no cupom fiscal  qualidade no atendimento  sqlserver  gestao de estoque  linx pos  nfc-e  gestao de varejo: intranet da linx - concluidos - 2015 a 2016 v  java academy: softblue - agosto 2016 v  integracao entre java  html  css & js: softblue - novembro 2016 v  curso completo de banco de dados e sql: udemy - inicio janeiro 2018 v  microsoft power bi para data science: datascienceacademy - inicio novembro 2017 v  curso completo php7: udemy - inicio janeiro 2018 v  criacao de jogos para android com godot / jogos 2d com unity 5 completo + c#  unity 5 + c# / simplificando desenv. de jogos: udemy - inicio novembro 2017 v  data science de a a z - inicio fevereiro 2018
cv43572.xml,habilidades    trabalho em equipe;   lideranca em grupo;   pontualidade;   motivacao;   iniciativa;   responsavel;   persuasao;   desenvolvimento pessoal/emocional;  informacoes complementares    certificacao scrum fundamentals certified;   licitacoes e contratos publicos;   uml/rup - x25 treinamento e consultoria em ti;   xp - extreme programming - sea tecnologia;   ms sql - desenvolvimento java.   cobit foundations exam - trainning education services;   itil - foundations exam - trainning education services;   gestao de pessoas por competencia - fgv management.  2
cv41977.xml,outras qualificacoes e atividades profissionais  ingles - intermediario.  informacoes adicionais documentacao em dias.
cv41790.xml,skills javascript  css3  html5  php  delphi  zend 2  swift (ios)  java  c#  links https://www.facebook.com/fernandoleitebarreto https://www.linkedin.com/in/fernandoleitebarreto
cv42945.xml,conhecimentos    curso auxiliar de escritorio  faria e fernandes cursos de treinamentos ltda   conhecimentos de informatica word (intermediario)  power point (basico)  excel (intermediario)  digitacao (basico)
cv45023.xml,qualificacoes e atividades complementares curso complementar em html5 - cursoemvideo.com - 40 horas/aula (2017) curso complementar em php - cursoemvideo.com - 40 horas/aula (2017) curso complementar em java - cursoemvideo.com - 40 horas/aula (2017) curso complementar em seguranca da informacao - fundacao bradesco - 23 horas (2016) curso complementar em logica de programacao - fundacao bradesco - 37 horas/aula (2016) carteira nacional de habilitacao - categoria ( a e b ) informacoes adicionais disponibilidade de horario.
cv42894.xml,conhecimentos  linguagem c (faculdade) linguagem php - codeigniter (avancado) - symfony (basico) - cake (basico) linguagem asp modulo i (impacta) visual basic 5/6 (colegio tecnico) ajax  xml  html  json  css  javascript  jquery
cv42708.xml,qualificacoes  * conhecimento em: java  android  sql  sqlite  api  php  html  html5  css e python (basico).
cv42355.xml,qualificacoes e atividades complementares     curso de extensao em judicializacao da saude em atencao domiciliar. uerj (2017).   curso complementar em politica nacional de saude lgbt. uerj/sus (2017).   curso complementar em transtornos alimentares. wr educacional (2017).   curso complementar em recrutamento e selecao. prime cursos do brasil (2015).   curso complementar em treinamento e desenvolvimento. prime cursos (2015).   curso complementar em dinamicas e testes na selecao. fundacao bradesco (2015).   curso de extensao em producao textual. ueg (2015).   prevencao de acidentes para membros da cipa. camp (2012).   operador de micro computadores. globo online -go (2010).
cv43621.xml,habilidades     java web  jpa/hibernate    android nativo    games android (unity engine)    webservices rest    spring mvc    angular (iniciante)    sql  uml    aplicacoes em realidade virtual e realidade aumentada  graduacao     ciencia da computacao (concluido em 2017) estacio|ceut  av. dos expedicionarios 790  sao joao  teresina - pi obs: monitor da disciplina de programacao 2 (2015)
cv44964.xml,habilidades - comunicacao escrita e verbal com posicionamento claro e objetivo inclusive com executivos; - capacidade e dinamismo para lidar com varios projetos simultaneamente; - facilidade no trabalho em equipe multidisciplinar entre as diversas areas da empresa; - orientado para resultados e processos; - habilidade de gerenciar controles e indicadores; - capacidade de lidar com situacoes de alta pressao e gerir conflitos; - iniciativa e criatividade para novas solucoes e melhoria dos processos existentes.  caracteristicas e conhecimentos comportamentais experiencia comprovada em: gerenciamento de projetos  analise e desenvolvimento de sistemas em baixa plataforma envolvendo as metodologias rup  engenharia de software  mds  uml  xp e scrum. comprometido  dinamico  proativo  flexivel  criativo  comunicativo e habilidoso no tratamento com clientes e usuarios  vontade continua de crescimento  espirito de equipe  disposicao em dividir conhecimentos com os colegas e disposto a novos desafios.
cv41765.xml,habilidades objetivo profissional auxiliar no crescimento da organizacao aplicando meus conhecimentos e front-end minha experiencia  alem de crescer ainda mais  profissionalmente e pessoalmente.  35% 42%
cv45517.xml,qualificacoes complementares informatica/pacote office - nivel intermediario - new line; legislacao trabalhista e previdenciaria - rh cursos.
cv39507.xml,specialties: analise de sistemas: -- modelagem de banco de dados. -- diagrama uml. desenvolvimento linguagens de programacao: -- linguagens de servidor: php  java com foco em web (jee)  .net (c#) tanto desktop quanto web (asp.net) -- linguagens de cliente: xml  (x)html  javascript  usabilidade e css. frameworks: zend framewok  cakephp  jsf e .net framework. bibliotecas: jquery  doctrine e pdo(php).
cv44342.xml,qualificacoes design grafico - photoshop cc  illustrator cc e coreldraw x8. concluido em 2014.  web design - html 5  css  fireworks cs6. concluido em 2015.  ingles - centro municipal de linguas do novo gama concluido em 2017.
cv42682.xml,habilidades: facilidade de relacionamentos interpessoais  comunicacao  trabalho em equipe  relacionamento direto com o publico e lideranca. objetivos: integrar-me ao mercado de trabalho cada vez mais  assim buscando aperfeicoamentos e atualizar-me a cada uma nova informacao  dedicar-me inteiramente ao trabalho a ser desenvolvido. com cnh.
cv42167.xml,qualificacoes e atividades complementares    curso complementar em legislacao trabalhista (2004  2008 e 2015) 8hs - seac-df  curso complementar e-social (2015) 8hs - seac-df  curso complementar em atendimento ao publico (2006  2010 e 2015) 8hs  redacao tecnica (2017-2018) 60hs - sest/senat  informacoes adicionais    habilitacao b
