id,schoolorinstitution_degree_comments,schoolorinstitution_degree_datesofattendance_enddate_anydate,schoolorinstitution_degree_datesofattendance_enddate_stringdate,schoolorinstitution_degree_datesofattendance_enddate_year,schoolorinstitution_degree_datesofattendance_enddate_yearmonth,schoolorinstitution_degree_datesofattendance_startdate_anydate,schoolorinstitution_degree_datesofattendance_startdate_year,schoolorinstitution_degree_datesofattendance_startdate_yearmonth,schoolorinstitution_degree_degreedate_anydate,schoolorinstitution_degree_degreedate_year,schoolorinstitution_degree_degreedate_yearmonth,schoolorinstitution_degree_degreemajor_name,schoolorinstitution_degree_degreeminor_name,schoolorinstitution_degree_degreename,schoolorinstitution_degree_userarea_degreeuserarea_graduated,schoolorinstitution_degree_userarea_degreeuserarea_id,schoolorinstitution_degree_userarea_degreeuserarea_normalizeddegreename,schoolorinstitution_degree_userarea_degreeuserarea_normalizeddegreetype,schoolorinstitution_postaladdress_countrycode,schoolorinstitution_postaladdress_municipality,schoolorinstitution_postaladdress_region,schoolorinstitution_school_schoolname
cv52483.xml,• psicologia - 8º semestre (cursando - noturno) faculdades metropolitanas unidas - fmu / conclusão: dezembro /2019,,,,2019-12,notknown,,,,,,psicologia,,,false,deg-1,,,,,,faculdades metropolitanas unidas - fmu
cv44169.xml,2018 - instituto infnet,,,2018,,notknown,,,,,,,,,false,deg-1,,,,,,instituto infnet
cv44169.xml,2004 - universidade estácio de sá  ● bacharelado em informática. (ênfase em análise de sistemas).,,,2004,,notknown,,,,2004,,ênfase,,bacharelado em informática,,deg-3,bachelors,bachelors,,,,universidade estácio de sá
cv44169.xml,1998 - colégio santa mônica  ● 2º grau técnico em informática.,,,1998,,notknown,,,,1998,,,,,,deg-4,,,,,,colégio santa mônica
cv44169.xml,● mit em governança e melhores práticas em ti.,,,,,,,,,,,,,,,deg-2,,,,,,mit em governança e melhores práticas em ti
cv49073.xml,técnico de informática  2012 - 2014 activities and societies: implementação de uma rede social em php mvc e mysql  colégio cruzeiro do sul,,,2014,,,2012,,,2014,,técnico de informática,,,,deg-2,,,,,,colégio cruzeiro do sul
cv49073.xml,ensino médio completo  2000 - 2003 activities and societies: exposição de projetos mecatrônicos interescolares.  e-learning andré baltiere cursos livres:  •  domínios ricos parte 1 •  aplicações escalonáveis com arquiteturas  •  domínios ricos parte 2 modernas parte 2  •  domínios ricos parte 3 •  aplicações escalonáveis com arquiteturas  •  domínios ricos parte 4 modernas parte 3  •  ef parte 1 •  aplicações escalonáveis com arquiteturas  •  ef parte 2 modernas parte 4  •  ef parte 3 •  aplicações escalonáveis com arquiteturas  •  aplicações escalonáveis com arquiteturas modernas parte 5 modernas parte 1 •  aplicações escalonáveis com arquiteturas modernas parte 6 e-learning eduardo pires  •  asp net core + angular js 4 (40hrs),,,2003,,,2000,,,2003,,activities and societies,,ensino médio completo,true,deg-3,ensino médio completo,high school or equivalent,,,,
cv49073.xml,escola de idiomas fisk inglês módulos: básico 1  básico 2  intermediário 1  intermediário 2 de 2000 - 2002  microlins rio preto,,,2002,,,,2000-02,,2002,,,,,,deg-1,,high school or equivalent,,,,escola de idiomas fisk
cv42212.xml,• bacharel em psicologia  instituição de ensino: faef - garça-sp ano  de  conclusão: 2017  com  bolsa  de  estudos  100%  prouni  obtida  através  do  desempenho  no enem.,,,2017,,notknown,,,,2017,,psicologia,,bacharel em psicologia,,deg-1,bachelors,bachelors,br,garça,sp,faef
cv44690.xml,o pós graduação - cesvale especialização em gestão de recursos humanos com coachig  2018.1 / 2019.2,,,,2019-02,,,2018-01,,,,gestão de recursos humanos,,pós graduação,false,deg-1,bachelors,bachelors,,,,cesvale
cv44690.xml,o ensino superior - faculdade santo agostinho/pi curso: psicologia  2012.1 - 2017.1,,,,2017-01,,,2012-01,,,2017-01,psicologia,,ensino superior,,deg-2,ensino superior,some college,,,,faculdade santo agostinho/pi
cv44690.xml,o ensino superior - faculdade anhanguera/pi curso: serviço social  2010.1 - 2014.1  o registro profissional ativo: crp - pi: 21/03130,,,,2014-01,,,2010-01,,,2014-01,serviço social,,ensino superior,,deg-3,ensino superior,some college,,,,faculdade anhanguera
cv54624.xml,• pós-graduada em mba em gestão de pessoas e coaching - (conclusão em novembro de 2017).,,,,2017-11,notknown,,,,,2017-11,gestão de pessoas e coaching,,mba,,deg-1,mba,mba,,,,
cv50486.xml,administração de empresas - faculdade guaianás - início fev/2004 e término dez/2007.,,,,2007-12,,,2004-02,,,2007-12,administração de empresas,,,,deg-1,,,,,,faculdade guaianás
cv42306.xml,inglês: grafton college - dublin - irlanda  resumo da experiência   • funcionais: análise orientada a objetos  uml  scrum  ddd.  • linguagens/web: visual basic/vb.net  html5  javascript  jquery  angular js  css3  bootstrap  asp 3.0(asp clássico) e asp.net c/ ajax  c#  win forms  linq  webservices  wcf  mvc  entity framework  webapi  restfull  json.  • bancos de dados: sql server  oracle  mysql  postgre  criação de stored procedures  triggers e views  importação de arquivos textos  manipulação de xml.  • ferramentas: erwin  visual studio (6.0 a 2015)  crystal reports  reporting services e android studio.  • plataformas: windows e web.  • mobile (cursos): android  kotlin  xamarin  html5  phone gap  css3.,,,,,,,,,,,,,,,deg-1,,,ie,dublin,,grafton college
cv41460.xml,•  graduação em ciência da computação  universidade cruzeiro do sul  concluída em 2012.,,,2012,,notknown,,,,2012,,ciência da computação,,graduação em ciência da computação,true,deg-1,bachelors,bachelors,,,,universidade cruzeiro do sul
cv44753.xml,mba- gestão de projetos fiap - faculdade de informática e administração paulista conclusão: maio de 2018.  sistema de informação,,,,2018-05,notknown,,,,,2018-05,gestão de projetos,,mba,,deg-1,mba,mba,,,,fiap - faculdade de informática e administração paulista
cv44753.xml,uniban - universidade bandeirantes conclusão: dezembro de 2011.,,,,2011-12,notknown,,,,,2011-12,,,,,deg-2,,,,,,uniban - universidade bandeirantes
cv47668.xml,jan/89 a dez/92 - ciências da computação na universidade católica de santos (unisantos).,,,,1992-12,,,1989-01,,,1992-12,ciências da computação,,,,deg-1,,,,,,universidade católica de santos (unisantos)
cv45981.xml,bacharelado em psicologia  centro universitário paulistano- unipaulistana /( cursando)conclusão: 12/2022,,,,2022-12,notknown,,,,,,psicologia,,bacharelado em psicologia,false,deg-1,bachelors,bachelors,,,,centro universitário paulistano- unipaulistana
cv45981.xml,pós-graduação mba em gestão de pessoas faculdade campo limpo paulista-faccamp /conclusão: 12/2015,,,,2015-12,notknown,,,,,2015-12,gestão de pessoas,,mba,,deg-2,mba,mba,,,,faculdade campo limpo paulista-faccamp
cv45981.xml,graduação em recursos humanos faculdade campo limpo paulista-faccamp /conclusão: 12/2014,,,,2014-12,notknown,,,,,2014-12,recursos humanos,,graduação em recursos humanos,,deg-3,bachelors,bachelors,,,,faculdade campo limpo paulista-faccamp
cv44289.xml,pós-graduação - mba em gerenciamento de projetos - concluído 11/2012,,,,2012-11,notknown,,,,,2012-11,gerenciamento de projetos,,mba,true,deg-3,mba,mba,,,,
cv44289.xml,universo universidade salgado de oliveira superior - análise de sistemas - concluído 8/2000,,,,2000-08,notknown,,,,,2000-08,,,,true,deg-1,,,,,,universo universidade salgado de oliveira
cv44289.xml,ipog instituto de pós-graduação,,,,,,,,,,,,,pós-graduação,,deg-2,masters,masters,,,,ipog
cv53187.xml,carga: 3 anos (concluído no 1° semestre de 2015) instituição: ifsp - guarulhos (instituto federal de ciência e tecnologia de são paulo) av. salgado filho  s/n. vila rio de janeiro - guarulhos- sp. tel: (11) 2456-2893 ifspguarulhos.edu.br   pós graduação lato sensu em gestão de sistemas de informação carga: 2 anos (cursando 3º semestre),,,2015,,notknown,,,,,,lato sensu,,pós graduação,false,deg-2,bachelors,bachelors,br,guarulhos,sp,ifsp - guarulhos (instituto federal de ciência e tecnologia de são paulo)
cv53187.xml,instituição: ifsp - guarulhos (instituto federal de ciência e tecnologia de são paulo) av. salgado filho  s/n. vila rio de janeiro - guarulhos- sp. tel: (11) 2456-2893 ifspguarulhos.edu.br,,,2011,,notknown,,,,2011,,,,,,deg-3,,,br,guarulhos,sp,ifsp - guarulhos (instituto federal de ciência e tecnologia de são paulo)
cv53187.xml,ensino médio completo escola: e.e profº frederico de barros brotero  técnico em informática - programação e desenvolvimento de sistemas. carga: 2 anos (iniciado em 2° semestre de 2006 e concluído no 2° semestre de 2008). instituição: ifsp - guarulhos (instituto federal de ciência e tecnologia de são paulo) av. salgado filho  s/n. vila rio de janeiro - guarulhos- sp. tel: (11) 2456-2893 ifspguarulhos.edu.br  superior tecnólogo  programação e desenvolvimento de sistemas,,,2006,,notknown,,,,2006,,,,ensino médio completo,true,deg-1,ensino médio completo,high school or equivalent,br,guarulhos,sp,ifsp - guarulhos (instituto federal de ciência e tecnologia de são paulo)
cv48990.xml,.net core foundations  green treinamento — ​curso técnico presencial - 01/2010 à 03/2010                                                                                 tecnologias front-end                                                                                                   html ​(15 anos) sistemas de informação  ​universidade são judas tadeu — superior completo -                                                         ​                                         html 5 ​(2 anos) 01/2008 à 12/2012                                                                                            ​                                                                                                   css / scss (8 anos)                                                                                                              ​                                                                                                   javascript (12 anos)                                                                                                   jquery ​(9 anos),,,,2010-03,,,2010-01,,,2010-03,,,,true,deg-1,,,,,,universidade são judas tadeu
cv52574.xml,• ensino superior completo  universidade anhanguera  psicologia 06/2018.,,,,2018-06,notknown,,,,,2018-06,psicologia,,ensino superior,true,deg-1,ensino superior,some college,,,,universidade anhanguera
cv52574.xml,• ensino superior  universidade bandeirantes de são paulo  hotelaria  eventos e turismo 06/2013 - trancado.,,,,2013-06,notknown,,,,,2013-06,eventos e turismo,,ensino superior,,deg-2,ensino superior,some college,br,são paulo,,universidade bandeirantes de são paulo
cv42172.xml,• pós-graduação - construção de software orientado a objetos senac - conclusão em 2010.,,,2010,,notknown,,,,2010,,software orientado,,pós-graduação,,deg-2,masters,masters,,,,senac
cv42172.xml,• bacharelado em administração com ênfase em análise de sistemas unip - conclusão em 2004.,,,2004,,notknown,,,,2004,,ênfase,,bacharelado em administração,,deg-1,bachelors,bachelors,,,,unip
cv47092.xml,curso de psicopatologia forense: criminal profiling ; técnico em logística - etec aprígio gonzaga ; qualificação profissional em departamento de pessoal - euro data curso de informática escola - euro data treinamento de orientação profissional - escola server logística em educação,,current,,,notknown,,,,,,técnico,,,false,deg-1,,some high school or equivalent,,,,escola server logística em educação
cv46044.xml,curso: psicologia instituição: universidade de santo amaro (unisa) período: 02/2015 previsão término 12/2019  curso: gestão de recursos humanos,,,,2019-12,,,2015-02,,,,psicologia,,,false,deg-1,,,,,,universidade de santo amaro (unisa)
cv46044.xml,instituição: estácio uniradial período: 03/2010 até 12/2012,,,,2012-12,,,2010-03,,,2012-12,,,,,deg-2,,,,,,estácio uniradial
cv44350.xml,ensino superior tecnólogo em análise e desenvolvimento de sistemas - cursando. universidade: uniprojeção ceilândia.,,,,,,,,,,,,,ensino superior,false,deg-1,ensino superior,some college,,,,tecnólogo em análise e desenvolvimento de sistemas
cv54525.xml,•  graduada em psicologia - universidade salgado de oliveira (universo) conclusão em 2017.,,,2017,,notknown,,,,2017,,psicologia,,,,deg-2,,,,,,universidade salgado de oliveira (universo)
cv54525.xml,•  gestão de pessoas - faculdade sul americana (fasam) conclusão em 2011.,,,2011,,notknown,,,,2011,,gestão,,,,deg-1,,,,,,faculdade sul americana (fasam)
cv42125.xml,curso superior incompleto  • gestão de pessoas (fasam) - cursando (término 12/17),,,,2017-12,notknown,,,,,,gestão de pessoas,,,false,deg-1,,,,,,fasam
cv42125.xml,• direito (pontifícia universidade católica de goiás-puc)- trancado,,,,,,,,,,,direito,,,,deg-2,,,,,,pontifícia universidade católica de goiás
cv44679.xml,especialização em engenharia de software (2006) instituto de computação - unicamp pós-graduação concluída,,,2006,,notknown,,,,2006,,engenharia de software,,pós-graduação,true,deg-1,masters,masters,,,,instituto de computação - unicamp
cv44679.xml,administração com ênfase em análise de sistemas (2001 - 2004) fasp - faculdades associadas de são paulo nível superior concluído   competências c#.net asp.net mvc asp.net web forms visual basic 6.0 entity framework sql server  oracle html  css  javascript vss  tfs  git,,,2004,,,2001,,,2004,,administração,,,true,deg-2,,,br,são paulo,,fasp - faculdades associadas de são paulo
cv53130.xml,bacharelado em ciências da computação - universidade nove de julho - 2016,,,,2016-07,notknown,,,,,2016-07,ciências da computação,,bacharelado em ciências da computação,,deg-1,bachelors,bachelors,,,,universidade nove de julho
cv53130.xml,mba - gestão do ensino superior - campos elíseos - (cursando),,,,,,,,,,,,,mba,false,deg-2,mba,mba,,,,gestão do ensino superior
cv37384.xml,mba governança nas tecnologias da informação  2014 - 2015 universidade salgado de oliveira,,,2015,,,2014,,,2015,,governança nas tecnologias da informação,,mba,,deg-2,mba,mba,,,,universidade salgado de oliveira
cv37384.xml,ipog - instituto de pós-graduação e graduação,,,,,,,,,,,,,pós-graduação,,deg-1,masters,masters,,,,ipog - instituto de pós
cv46040.xml,instituição: universidade são judas tadeu conclusão prevista: 2019.,,,2019,,notknown,,,,,,,,,false,deg-2,,,,,,universidade são judas tadeu
cv46040.xml,ensino médio completo instituição: e.e. maria aparecida damo ferreira concluído em 2012 ;  cursando psicologia,,,2012,,notknown,,,,,,,,ensino médio completo,false,deg-1,ensino médio completo,some high school or equivalent,,,,e.e. maria aparecida damo ferreira
cv45481.xml,• mba - gerenciamento de projetos - fgv - fundação getúlio vargas - 05/2017,,,,2017-05,notknown,,,,,2017-05,gerenciamento de projetos,,mba,,deg-1,mba,mba,,,,fgv - fundação getúlio vargas
cv45481.xml,• graduado em tecnologia da informação pela fia - faculdades interação americana conclusão - dez/2008,,,,2008-12,notknown,,,,,2008-12,tecnologia da informação pela fia,,,,deg-2,,,,,,faculdades interação americana
cv44204.xml,mba gestão de projetos - 2015 - imis (trancado),,,2015,,notknown,,,,2015,,gestão de projetos,,mba,,deg-1,mba,mba,,,,
cv44204.xml,análise de sistema - 2000 - universidade paulista unip,,,2000,,notknown,,,,2000,,,,,,deg-2,,,,,,universidade paulista unip
cv44204.xml,técnico em eletrônica - 1995 - instituto ensino de são caetano do sul,,,1995,,notknown,,,,1995,,eletrônica,,,,deg-3,,,,,,instituto ensino de são caetano do sul
cv43893.xml,pós-graduação mba em desenvolvimento de aplicações para dispositivos móveis - inicio em 05/2015 - trancada. - instituição: fiap,,,,2015-05,notknown,,,,,2015-05,desenvolvimento de aplicações para dispositivos móveis,,mba,,deg-1,mba,mba,,,,fiap
cv43893.xml,pós-graduação especialização em engenharia de software com soa - concluída em out/2011 - instituição: veris - ibta,,,,2011-10,notknown,,,,,2011-10,engenharia de software,,pós-graduação,true,deg-2,masters,masters,,,,ibta
cv43893.xml,graduação desenvolvimento de aplicações para internet - concluída em 12/2008 - instituição: faculdade impacta de tecnologia.,,,,2008-12,notknown,,,,,2008-12,desenvolvimento de aplicações para internet,,graduação,true,deg-3,bachelors,bachelors,,,,faculdade impacta de tecnologia
cv52602.xml,uninove: ➢ psicologia  cursando 7º semestre. ➢ formação em administração de recursos humanos  conclusão julho de 2012.,,,,2012-07,notknown,,,,,,psicologia,,,false,deg-1,,,,,,uninove
cv54906.xml,• bacharelado em sistemas de informação - uniso - concluído em 2006,,,2006,,notknown,,,,2006,,sistemas de informação,,bacharelado em sistemas de informação,true,deg-1,bachelors,bachelors,,,,uniso
cv54906.xml,• técnico em informática. colégio universitário - concluído em 2001 - sorocaba/sp,,,2001,,notknown,,,,2001,,,,,true,deg-2,,,br,sorocaba,sp,colégio universitário
cv44483.xml,● psicologia término: 06/2017 universidade braz cubas,,,,2017-06,notknown,,,,,2017-06,psicologia,,,,deg-1,,,,,,universidade braz cubas
cv44483.xml,● técnico em farmácia período: 2008 á 07/2010 escola técnica mogiana,,,,2010-07,,2008,,,,2010-07,técnico,,,,deg-2,,high school or equivalent,,,,escola técnica mogiana
cv44617.xml,• ensino superior completo - psicologia,,,,,,,,,,,psicologia,,ensino superior,true,deg-1,ensino superior,some college,,,,
cv21667.xml,saga - school of art  game and animation start  animation  interactive technology  video graphics and special effects  2012 - 2013 activities and societies: photoshop  pintura digital  illustrator,,,2013,,,2012,,,2013,,game and animation,,,,deg-1,,,,,,school of art
cv21667.xml,bacharel  sistemas de informação  2009 - 2011 training tecnologia,,,2011,,,2009,,,2011,,sistemas de informação,,bacharel,,deg-2,bachelors,bachelors,,,,
cv40707.xml,*  graduação sistemas de informação  universidade católica de brasília.,,,,,,,,,,,sistemas de informação,,graduação,,deg-1,bachelors,bachelors,,,,universidade católica de brasília
cv48939.xml,docência do ensino superior  fac fortium junho de 2017 - julho de 2018,,,,2018-07,,,2017-06,,,2018-07,,,ensino superior,,deg-1,ensino superior,some college,,,,fac fortium
cv44335.xml,graduação em ciência da computação - concluído em jul./2013. universidade presbiteriana mackenzie,,,2013,,notknown,,,,2013,,ciência da computação,,graduação em ciência da computação,true,deg-1,bachelors,bachelors,,,,universidade presbiteriana mackenzie
cv44067.xml,mba em gestão de projetos universidade federal do rio de janeiro - ufrj,,,,,,,,,,,gestão de projetos,,mba,,deg-1,mba,mba,,,,universidade federal do rio de janeiro - ufrj
cv44067.xml,graduação em tecnologia em processamento de dados pontifícia universidade católica - puc,,,,,,,,,,,tecnologia,,graduação em tecnologia em processamento de dados,,deg-2,bachelors,bachelors,,,,pontifícia universidade católica
cv44067.xml,graduação em matemática universidade federal fluminense - uff,,,,,,,,,,,matemática,,graduação em matemática,,deg-3,bachelors,bachelors,,,,universidade federal fluminense - uff
cv54863.xml,•  curso de extensão em estatística aplicada - fia (3 meses) - 2017,,,2017,,notknown,,,,2017,,estatística aplicada,,,,deg-1,,,,,,fia
cv54863.xml,•  graduação em sistemas de informação - fiap (4 anos) - 2009,,,2009,,notknown,,,,2009,,sistemas de informação,,graduação em sistemas de informação,,deg-2,bachelors,bachelors,,,,fiap
cv42925.xml,faculdade pitágoras: psicologia,,,,,,,,,,,psicologia,,,,deg-1,,,,,,faculdade pitágoras
cv52931.xml,graduação - universidade bandeirante de são paulo curso: psicologia concluído em 2007  crp: ativo,,,2007,,notknown,,,,2007,,psicologia,,graduação,true,deg-1,bachelors,bachelors,br,são paulo,,universidade bandeirante de são paulo
cv40491.xml,graduação em recursos humanos - centro universitário anhanguera,,,,,,,,,,,recursos humanos,,graduação em recursos humanos,,deg-1,bachelors,bachelors,,,,centro universitário anhanguera
cv40491.xml,pós-graduação em gestão estratégica de pessoas - centro universitário senac (cursando),,,,,,,,,,,gestão estratégica de pessoas,,pós-graduação em gestão estratégica de pessoas,false,deg-2,masters,masters,,,,centro universitário senac
cv51641.xml,escolaridade pós-graduação no nível especialização pós-graduação - mba docência do ensino superior lacto sensu   universidade estadual de goias - ueg. (setembro de 2016) - concluído,,,,2016-09,notknown,,,,,2016-09,,,mba,true,deg-1,mba,mba,,,,docência do ensino superior lacto sensu   universidade estadual de goias - ueg
cv51641.xml,mba gestão de pessoas por competência e coaching  ipog. (julho de 2013) - concluído,,,,2013-07,notknown,,,,,2013-07,gestão de pessoas,,mba,true,deg-2,mba,mba,,,,ipog
cv51641.xml,graduação psicologia  puc- go. (dezembro de 2011) - concluído,,,,2011-12,notknown,,,,,2011-12,psicologia,,graduação,true,deg-3,bachelors,bachelors,,,,
cv44292.xml,bacharel em ciências da instituição: computação unip - universidade paulista - brasília / df,,,,,,,,,,,ciências,,bacharel em ciências,,deg-1,bachelors,bachelors,br,brasília,df,unip - universidade paulista
cv53197.xml,•   bacharel em sistemas de informação - faculdade de tecnologia e ciências da bahia - ftc.,,,,,,,,,,,sistemas de informação,,bacharel em sistemas de informação,,deg-1,bachelors,bachelors,,,,faculdade de tecnologia e ciências da bahia - ftc
cv53197.xml,•   técnico em desenvolvimento de software - senai.,,,,,,,,,,,,,,,deg-2,,,,,,senai
cv53197.xml,•   técnico em manutenção de micro - senai.   informações complementares  •   conhecimento nos sgbd's: sql server  mysql  microsoft acess  postegresql e excel.  •   programação utilizando: dot.net  c#  php  css  javascript  crystal report  report viewer  devexpress  nhibernate  link  entite framework  laravel  jquery  bootstrap  chatbot entre outras ferramentas.  •   experiência em criação de documentação de sistemas: especificações de classe e interface  realização de caso de uso  manual de sistema e roteiro de testes funcional.  •   experiência com modelagem de dados: ea (enterprise architect) e rsa (rational enterprise architect).  •   experiência com ferramentas de versionamento de código fonte: git  team fundation server.  •   experiência em gerenciamento de sistemas(manutenção  suporte e treinamento de usuários).,,,,,,,,,,,,,,,deg-3,,,,,,senai
cv47889.xml,curso: análise e desenvolvimento de sistemas instituição: iesb - centro universitário iesb local: brasília-df ano/semestre: 5° conclusão do curso em 12/2017,,,,2017-12,notknown,,,,,2017-12,,,,,deg-1,,,br,brasília,df,iesb - centro universitário iesb
cv45207.xml,• pós-graduação em liderança de equipes e gestão de projetos (2010-2011  concluído) espm,,,2011,,,2010,,,2011,,liderança de equipes e gestão,,pós-graduação em liderança de equipes e gestão de projetos,true,deg-1,masters,masters,,,,espm
cv45207.xml,• administração de empresas (2002-2005  concluído) uninove - sp,,,2005,,,2002,,,2005,,administração de empresas,,,true,deg-2,,,,,,uninove
cv45207.xml,• técnico em processamento de dados (1985-1987  concluído) colégio eniac - sp,,,1987,,,1985,,,1987,,,,,true,deg-3,,,,,,colégio eniac - sp
cv42191.xml,• graduada em psicologia - puc-go  • pós graduando em mba em gestão de pessoas por competências  indicadores e coaching - ipog - go  • programa de autodesenvolvimento e emdr  • tecnico em enfermagem (incompleto),,,,,,,,,,,competências,enfermagem,mba,false,deg-1,mba,mba,,,,ipog
cv48790.xml,cybersecurity  ethical hacking  ransomware  csirt  next generation firewalls   itcerts  -  cursando lógica programação senai-ead -  2016,,,2016,,notknown,,,,,,,,,false,deg-1,,,,,,senai
cv48790.xml,java script/html/css coursera/code academy - 2015,,,2015,,notknown,,,,2015,,,,,,deg-2,,,,,,code academy
cv48790.xml,firewall & segurança de redes   autodidata - 2007 ccna (login net academy)        fundação bradesco - 2007,,,2007,,notknown,,,,2007,,,,ccna,,deg-3,ccna,certification,,,,login net academy
cv48790.xml,fundamentos de redes fundação bradesco - 2006,,,2006,,notknown,,,,2006,,,,,,deg-4,,,,,,fundação bradesco
cv48790.xml,introdução à oratória sr polícia federal sp - 2002   carreira e objetivos  no mercado de ti a cerca de dezessete anos  dez anos ccna e segurança. experiências com data center  redes utp  fibra  wireless  segurança  infra-estrutura  servidores linux  windows  sql  programação diversas linguagens. nos últimos anos seguindo uma tendência do mercado atuei em processos it & security  conformidade para auditorias  sox e iso 27k.  disaster recovery & risk analysis  itil  scrum  agile  gestão de projetos  governança  aplicação e desenvolvimento de diretrizes e frameworks como nist entre outros.  mais de dois anos morando no exterior para instalação e implantação de projetos. diversas tecnologias ao longo da carreira: servidores linux/windows  blade hp  bay dell  infraestrutura de rede  firewall  segurança e publicação de serviços. instalação de so remota. banco de dados e aplicações xml. virtualização e cloud hyper-v  esx e qemu. programação básica em diversas linguagens  scripting/automatização linux e power shell  atuação em ambientes devops  testes de implantação e infra-estrutura desde o nascimento do código  governança e processos. nos útimos anos trabalhei também na área de gerenciamento de projetos de segurança. perfil generalista porém com um bom conhecimento de cada área vital  desenvolvi a parte técnica ao longo dos anos e pretendo aplicar isso à um cargo de gerência daqui dez anos. responsabilidade e profissionalismo  auto-gestão  senso de urgência  orientado a resultados  comunicação e escrita claras. procuro dar aulas de inglês e informática às comunidades carentes do meu bairro.,,,2002,,notknown,,,,2002,,,,ccna,,deg-5,ccna,certification,,,,redes utp
cv42815.xml,ensino médio - centro educacional nº 06 ceilândia,,,,,,,,,,,,,ensino médio,,deg-1,ensino médio,high school or equivalent,,,,centro educacional
cv42815.xml,ensino superior - psicologia - centro universitário de brasília - iesb oeste ensino profissionalizante - senar serviço nacional de aprendizagem rural (cursando),,,,,,,,,,,psicologia,,ensino superior,false,deg-2,ensino superior,some college,,,,centro universitário de brasília - iesb oeste
cv45680.xml,cursando 7º período do curso de psicologia (noturno) na uni - alfa.,,,,,,,,,,,psicologia,,,false,deg-1,,,,,,alfa
cv53169.xml,psicologia cursando fmu - faculdades metropolitanas unidas  ensino superior completo gestão em recursos humanos,,,,,,,,,,,gestão,,ensino superior,false,deg-1,ensino superior,some college,,,,fmu - faculdades metropolitanas unidas
cv53169.xml,unip - universidade paulista,,,,,,,,,,,,,,,deg-2,,,,,,unip - universidade paulista
cv42219.xml,cursando gestão de recursos humanos (estácio de sá - fesgo 2018.4),,,,2018-04,notknown,,,,,,gestão de recursos humanos,,,false,deg-2,,,,,,fesgo
cv42219.xml,ensino médio (colégio estadual professora oneides rosa de moura - 2008),,,2008,,notknown,,,,2008,,colégio estadual professora oneides rosa de moura,,ensino médio,,deg-1,ensino médio,high school or equivalent,,,,
cv42895.xml,•   ensino superior completo.  •  psicologia - universidade fumec - conclusão: 07/2017.  cursos de aprimoramento profissional:,,,,2017-07,notknown,,,,,2017-07,psicologia,,ensino superior,true,deg-1,ensino superior,some college,,,,universidade fumec
cv48772.xml,●  bacharel em ciências da computação instituição: unorp - centro universitário do noroeste paulista - são josé do rio preto-sp. conclusão: dezembro de 2003.,,,,2003-12,notknown,,,,,2003-12,instituição,,bacharel em ciências da computação,,deg-1,bachelors,bachelors,br,são josé do rio preto,sp,unorp - centro universitário do noroeste paulista
cv53979.xml,• psicóloga graduada na universidade federal de uberlândia. ano de formação: 2015,,,2015,,notknown,,,,2015,,,,,,deg-1,,,,,,universidade federal de uberlândia
cv51887.xml,•   pós graduação: gestão estratégica de pessoas  período: 2012 a 2013 - carga horária: 432h/aula  instituição: puc/mg,,,2013,,,2012,,,2013,,gestão estratégica de pessoas,,pós graduação,,deg-1,bachelors,bachelors,,,,puc/mg
cv51887.xml,•   graduação: psicologia  período: 2006 a 2011 - carga horária: 4.358h/aula  instituição: faculdade ciências da vida/sete lagoas,,,2011,,,2006,,,2011,,psicologia,,graduação,,deg-2,bachelors,bachelors,,,,faculdade ciências da vida/sete lagoas
cv48752.xml,2º  grau: escola  técnica  oswaldo  cruz  -  processamento  de dados - ano de formação: 1999,,,1999,,notknown,,,,1999,,,,,,deg-2,,high school or equivalent,br,cruz,,escola  técnica  oswaldo  cruz
cv48752.xml,1º grau: colégio guilherme dumont villares,,,,,,,,,,,,,,,deg-1,,,,,,colégio guilherme dumont villares
cv55416.xml,instituto brasileiro de reabilitação de medicina - ibmr cursando psicologia atualmente no 9° período  • período de curso: 07/2014 - 07/2019,,,,2019-07,,,2014-07,,,,medicina,,,false,deg-1,,,,,,instituto brasileiro de reabilitação de medicina
cv45056.xml,cursando psicologia - universidade são judas tadeu (9° semestre/ conclusão 2018),,,2018,,notknown,,,,,,psicologia,,,false,deg-1,,,,,,universidade são judas tadeu
cv44636.xml,casado  pernambucano de recife  02 filhos  graduado em tecnologia da informação pela universidade federal da paraíba. residencia fixa em natal  disponível para inicio imediato em qualquer parte do brasil.  detalhamento dos principais trabalhos por ordem cronológica  ✓ estadual - sefaz ba - (mai/2017 á abri/2018) gerente de projetos time desenvolvedor sas va  alocado na sefaz ba - projeto de gerenciamento em soluções de banco de dados  integração de dados e bi  data discovery e dashboarddes (projeto pontual) - ultimo,,,2018,,,,2017-05,,,,banco,,ba,false,deg-1,bachelors,bachelors,,,,universidade federal da paraíba
cv52569.xml,universidade bandeirante de são paulo - uniban curso: psicologia (formada)  derville allegretti - 2º grau curso: administração de empresas (formada),,,,,,,,,,,psicologia,,,,deg-1,,,,,,universidade bandeirante de são paulo - uniban
cv54160.xml,curso de graduação em psicologia - universidade paulista - unip ;,,,,,,,,,,,psicologia,,graduação em psicologia,,deg-1,bachelors,bachelors,,,,universidade paulista - unip
cv54160.xml,pós graduação em neuropsicologia - faculdade delta de goiânia - em conclusão.  formação técnica • informática - pacote office,,,,,,,,,,,neuropsicologia,,pós graduação em neuropsicologia,,deg-2,bachelors,bachelors,,,,faculdade delta de goiânia
